FECHA,TotalM,TotalF,Total,<=30M,<=30F,<=30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,>=81M,>=81F,>=81
2020-12-29,0.00020698559061849926,0.000291827422090968,0.0002519795841263917,7.224389539083947e-05,0.00012809406149189131,9.980355333917738e-05,0.00046248738165437074,0.0006089078138940923,0.0005375411825906017,0.00045332462430112453,0.00069462298660821,0.000578652185524793,0.0003796203796203796,0.0005674724775848371,0.0004810491160339492,7.981737783950322e-06,1.1996592967597202e-05,1.0273972602739726e-05,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.00044166156125285125,0.0006382192151191128,0.0005459015764493053,0.00015598113777567615,0.0003168642573746785,0.00023537004662489334,0.0010050206562873826,0.0013404428958640783,0.0011769550893011964,0.0009212726235797047,0.0014839672895720852,0.0012135296846228453,0.0008325008325008325,0.0011406196799455227,0.0009988663173698563,2.3945213351850965e-05,2.9991482418993006e-05,2.7397260273972603e-05,0.0,7.42931011426279e-06,4.555538851913098e-06,0.0,0.0,0.0
2020-12-31,0.0004735054982710819,0.0006694864389145737,0.0005774396663335117,0.00016747448476967333,0.00032192060190725316,0.00024368700940315813,0.001067278573048548,0.001412327846115464,0.0012441477371250217,0.0009992639567928015,0.0015786886059277502,0.0013002103763816199,0.0008924408924408924,0.001191692202928158,0.001054018445322793,2.3945213351850965e-05,3.598977890279161e-05,3.082191780821918e-05,0.0,7.42931011426279e-06,4.555538851913098e-06,0.0,0.0,0.0
2021-01-01,0.0004735054982710819,0.0006694864389145737,0.0005774396663335117,0.00016747448476967333,0.00032192060190725316,0.00024368700940315813,0.001067278573048548,0.001412327846115464,0.0012441477371250217,0.0009992639567928015,0.0015786886059277502,0.0013002103763816199,0.0008924408924408924,0.001191692202928158,0.001054018445322793,2.3945213351850965e-05,3.598977890279161e-05,3.082191780821918e-05,0.0,7.42931011426279e-06,4.555538851913098e-06,0.0,0.0,0.0
2021-01-02,0.0005794212018317186,0.0008393103799212925,0.0007172476936552516,0.00019046117875766772,0.0003775403917655744,0.0002827767344610026,0.0013252042282019469,0.001873237233021409,0.0016061210334662737,0.0012429868730837285,0.0019305106381059345,0.0016000787154390025,0.0010922410922410922,0.00149812734082397,0.0013113950424364985,3.192695113580129e-05,5.3984668354187414e-05,4.452054794520548e-05,0.0,7.42931011426279e-06,4.555538851913098e-06,0.0,0.0,0.0
2021-01-03,0.0006174954743535161,0.0009092018213464402,0.0007721954997421679,0.00020523833917852124,0.0004061930107834974,0.000304400837684491,0.0014363790795611706,0.0020762065043194397,0.0017643488815675395,0.001301480372993551,0.002065826804328313,0.0016984730141922063,0.0011521811521811522,0.0016059471115650891,0.0013971872414744002,3.192695113580129e-05,5.3984668354187414e-05,4.452054794520548e-05,0.0,7.42931011426279e-06,4.555538851913098e-06,0.0,0.0,0.0
2021-01-04,0.0008639398564946056,0.001267242187945443,0.0010778223501664366,0.0003053946486976396,0.0005764232767135109,0.0004391356346923805,0.0019522303898679687,0.002934597380850695,0.002455782902722386,0.001803549580552861,0.0028551711072921883,0.002349749563082459,0.0016516816516816517,0.002201793213029168,0.0019487085210037687,3.990868891975161e-05,5.3984668354187414e-05,4.794520547945205e-05,0.0,7.42931011426279e-06,4.555538851913098e-06,0.0,0.0,0.0
2021-01-05,0.0012204534991987095,0.0017675177686728167,0.0015105769649693104,0.00042689574549132416,0.00081070057338947,0.0006162869418694203,0.0029172280996660306,0.0040805280583874936,0.0035135252297555054,0.0024177313296059977,0.0039692742091897715,0.0032235846448668633,0.0022977022977022977,0.0030813755532856655,0.0027208383123448845,4.789042670370193e-05,7.197955780558321e-05,6.164383561643835e-05,0.0,1.485862022852558e-05,9.111077703826197e-06,0.0,0.0,0.0
2021-01-06,0.0016115801169226296,0.002303352152932283,0.001978446154076249,0.000589444510120713,0.0010854286263260265,0.0008341913666599577,0.00385109685108351,0.005184173471070536,0.0045344199757239466,0.0031878957450853273,0.00512397216095407,0.004193471304005585,0.002937062937062937,0.004159573260696856,0.003597144345374881,6.385390227160258e-05,8.997444725697901e-05,7.876712328767124e-05,0.0,2.2287930342788368e-05,1.3666616555739295e-05,0.0,0.0,0.0
2021-01-07,0.0020089370701501163,0.0029250181319243874,0.0024947604503249075,0.0007372161143292483,0.001370269368327732,0.0010496007026170155,0.004744942656011669,0.006655700687981259,0.005724380093636206,0.003972683535542113,0.0064861549009260135,0.005278151311689711,0.0037495837495837496,0.0052661445919872886,0.004568434598768269,6.385390227160258e-05,8.997444725697901e-05,7.876712328767124e-05,0.0,2.2287930342788368e-05,1.3666616555739295e-05,0.0,0.0,0.0
